0.04,0.5,0.88,30.47,-19.49,22.54
0.09,0.42,0.79,64.08,-20.68,25.76
0.11,0.49,0.75,50.7,-19.27,23.17
0.13,0.5,0.72,4.04,-10.96,17.39
0.14,0.37,0.69,-27.47,0.29,10.8
0.13,0.31,0.68,-24.63,7.99,5.16
0.1,0.37,0.76,-16.14,13.04,1.95
0.06,0.38,0.82,-20.06,14.14,0.87
0.09,0.31,0.81,-16.69,6.9,0.98
0.19,0.32,0.75,1.18,3.23,-0.64
0.21,0.43,0.79,6.23,14.53,-8.35
0.18,0.53,0.97,0.26,24.64,-17.3
0.14,0.67,1.19,2.13,23.09,-25.66
0.16,0.95,1.37,-15.17,5.69,-21.9
0.11,1.1,1.47,-42.68,4.1,-20.45
-0.03,1.07,1.49,-21.84,1.73,-13.4
-0.16,1.15,1.35,39.54,-10,7.39
-0.21,1.35,1.11,78.79,-30.79,40.21
-0.22,1.43,0.81,49.95,-46.27,77.2
-0.17,1.29,0.54,-4.64,-43.57,108.31
-0.14,0.99,0.28,-42.92,-18.33,126.55
-0.14,0.6,0.22,-57.75,12.06,138.99
-0.11,0.18,0.25,-38.61,33.39,142.11
-0.14,-0.11,0.31,-14.34,40.49,135.21
-0.07,-0.39,0.26,-4.23,37.79,130.23
0.09,-0.57,0.26,7.19,28.71,119.19
0.11,-0.7,0.47,-3.97,59.78,86.14
0.11,-0.85,0.58,-7.9,57.93,34.13
0.15,-0.78,0.61,-1.15,47.37,-2.41
0.22,-0.6,0.74,17.07,52.89,-19.05
0.17,-0.47,0.99,1.61,80.11,-44.16
0.08,-0.46,1.17,-22.89,90.87,-79.74
0.03,-0.39,1.26,-12.64,85.17,-106.31
-0.07,-0.01,1.51,9.12,73.62,-124.31
-0.1,0.24,1.69,-32.62,53.25,-135.67
-0.13,0.3,1.71,-60.44,40.78,-143.47
-0.07,0.34,1.68,-20.67,28.28,-147.18
-0.13,0.57,1.71,34.23,24.2,-144.07
-0.22,1.04,1.87,25.47,3.17,-134.82
-0.27,1.14,1.83,-28.04,-13.63,-121.59
-0.29,1.06,1.75,-33.92,-29,-105.63
-0.3,1.07,1.7,-2.73,-39.6,-91.5
-0.36,1.18,1.6,32.48,-49.27,-70.94
-0.42,1.34,1.49,19.12,-77.96,-39.04
-0.38,1.24,1.31,-12.83,-101.83,-10.35
-0.27,1.05,1.12,-15.11,-111.58,12.44
-0.19,0.91,0.96,2.85,-105.88,31.15
-0.14,0.83,0.8,18.63,-100.45,45.68
-0.12,0.77,0.7,24.73,-88.66,55.95
-0.08,0.69,0.6,31.05,-81.72,64.21
-0.02,0.62,0.46,31.94,-68.89,71.77
0.03,0.55,0.35,44.3,-49.42,80.6
0.05,0.48,0.29,54.47,-29.24,84.88
0.06,0.44,0.26,57.98,-11.6,83.76
0.07,0.4,0.22,57.3,-0.41,83.27
0.12,0.37,0.19,49.85,6.97,87.91
0.16,0.28,0.18,37.23,17.07,93.48
0.17,0.13,0.23,22.68,31.62,91.37
0.16,-0.04,0.23,22.21,45.23,79.18
0.19,-0.05,0.34,36.55,50.21,68.88
0.15,-0.05,0.48,22.4,60.78,57.28
0.14,-0.1,0.57,3.49,68.9,36.08
0.15,-0.15,0.77,12.72,81.14,20.14
0.11,-0.18,0.85,26.32,85.34,4.11
0.06,-0.1,0.88,45.71,82.37,-10.29
0.08,0.07,0.95,44.2,78.16,-17.59
0.06,0.19,1.14,3.54,83.78,-25.31
0,0.22,1.28,-57.6,73.99,-42.33
-0.01,0.19,1.47,-110.82,64.21,-54.53
-0.03,-0.01,1.53,-125.92,51.06,-56.41
-0.01,-0.16,1.58,-89.11,47.87,-61.81
-0.04,-0.12,1.61,-22.97,40.89,-75.77
-0.09,0.1,1.65,16.88,32.83,-90.72
-0.13,0.32,1.64,20.63,20.42,-101.37
-0.15,0.47,1.56,4.54,4.96,-106.68
-0.14,0.59,1.52,-11.94,-4.91,-106.61
-0.17,0.61,1.49,-18.19,-8.71,-106.06
-0.19,0.66,1.49,-1.73,-10.07,-103.49
-0.27,0.78,1.5,23.95,-20.48,-93.24
-0.33,0.95,1.46,23.87,-40.43,-75.19
-0.32,1,1.37,4.83,-60.3,-58.69
-0.28,0.97,1.26,-3.82,-69.16,-42.8
-0.25,0.97,1.21,6.61,-71.51,-27.05
-0.26,0.95,1.14,15.3,-71.75,-7.98
-0.24,0.91,1.06,22.87,-76.19,14.06
-0.2,0.85,0.95,28.08,-76.81,29.95
-0.13,0.8,0.83,35.77,-74.93,41.48
-0.07,0.79,0.7,39.56,-68.48,50.75
-0.04,0.77,0.65,30.48,-55.01,59.3
-0.03,0.71,0.61,22.96,-45.91,68.43
-0.01,0.62,0.57,25.65,-40.33,80.09
0,0.55,0.55,31.14,-34.07,85.05
0.02,0.52,0.54,33.45,-28.42,87.91
0.04,0.43,0.46,33.15,-21.21,89.88
0.08,0.34,0.38,40.25,-12.99,93.3
0.1,0.26,0.29,50.18,-0.16,94.66
0.13,0.24,0.3,48.05,13.35,91.46
0.21,0.18,0.33,27.25,25.55,83.88
0.26,0.08,0.39,-1.16,40.83,69.07
0.26,-0.02,0.46,-20.95,55.38,53.09
0.22,-0.09,0.53,-12.42,69.82,46.64
0.13,-0.14,0.67,8.96,76.6,39.56
0.12,-0.08,0.77,31.96,63.61,22.75
0.18,0.02,0.8,18.47,56.07,10.28
0.15,0.03,0.84,-5.06,60.13,-0.7
0.06,-0.03,0.96,-18.78,69.12,-10.39
0.07,-0.03,1.06,-0.17,62.36,-21.15
0.05,0.04,1.12,-5.25,64.01,-38.28
0.03,0.1,1.19,-17.12,63.83,-51.29
0,0.11,1.26,-20.14,60.01,-58.92
0,0.15,1.31,-19.42,52.95,-64.46
-0.05,0.22,1.38,-26.38,44.72,-70
-0.09,0.29,1.43,-39.25,33.92,-76.34
-0.08,0.28,1.49,-50.83,24.75,-82.85
-0.07,0.28,1.48,-43.85,15.39,-90.12
-0.1,0.33,1.5,-24.41,14.04,-92.5
-0.16,0.43,1.57,-1.4,12.25,-93.63
-0.25,0.54,1.59,8.35,4.33,-97.59
-0.3,0.6,1.49,20.55,-13.57,-91.93
-0.23,0.74,1.37,34.06,-34.47,-76.31
-0.18,0.91,1.35,17.27,-40.2,-63.4
-0.23,0.89,1.34,-20.97,-38.98,-55.58
-0.28,0.76,1.32,-22.09,-47,-51.84
-0.28,0.73,1.23,14.64,-60.13,-40.99
-0.23,0.83,1.1,58.88,-64.1,-24.16
-0.23,1.02,1.02,67.14,-61.31,-5.26
-0.2,1.11,0.96,28.14,-61.67,13.68
-0.17,0.99,0.9,-12.41,-61.77,32.68
-0.16,0.79,0.85,-25.06,-61.91,47.55
-0.11,0.68,0.78,-15.24,-62.28,57.3
-0.04,0.64,0.72,0.09,-57.11,62.53
0,0.61,0.65,6.37,-48.07,67.31
0,0.57,0.64,6.94,-34.85,71.82
0.01,0.49,0.62,11.99,-26.31,74.26
0,0.42,0.58,18.88,-19,76.67
0.05,0.41,0.53,31.23,-15.05,78.28
0.08,0.38,0.49,24.51,-3.84,75.39
0.11,0.29,0.43,18.56,9.87,73.55
0.13,0.16,0.38,19.23,25.01,73.73
0.16,0,0.36,39.86,35.09,77.85
0.2,-0.08,0.38,66.57,42.3,78.03
0.21,-0.04,0.43,69.86,50.13,62.8
0.21,0.02,0.49,50.35,59.26,38.45
0.19,0.05,0.55,23.93,65.56,25.08
0.15,0.03,0.62,20.29,66.06,22.79
0.11,0.14,0.78,11.15,72.3,8.79
0.07,0.15,0.91,-7.27,74.03,-7.15
0.03,0.16,1.03,-19.31,69.48,-16.11
0.02,0.16,1.14,-26.57,61.26,-17.41
0,0.16,1.2,-30.11,57.33,-25.79
0,0.23,1.34,-36.94,56.53,-37.3
-0.07,0.19,1.45,-47.74,56.37,-47.31
-0.13,0.14,1.52,-39.78,43.01,-50.8
-0.11,0.16,1.46,-17.57,22.33,-52.69
-0.07,0.23,1.43,-12.71,16.53,-57.33
-0.09,0.26,1.44,-25.37,17.07,-69.34
-0.11,0.24,1.46,-25.75,14.19,-79.84
-0.16,0.3,1.5,-9.76,7.47,-85.01
-0.2,0.4,1.53,1.69,-4.44,-85.14
-0.24,0.53,1.5,4.2,-17.61,-86.3
-0.25,0.61,1.45,-2.1,-27.57,-84.01
-0.25,0.65,1.41,0.23,-32.24,-78.22
-0.26,0.69,1.37,12.63,-38.35,-67.88
-0.28,0.79,1.33,17.6,-51.1,-55.56
-0.25,0.83,1.22,6.65,-64.36,-47.25
-0.2,0.82,1.11,1.61,-68.18,-40.73
-0.2,0.82,1.06,12.5,-59.86,-28.95
-0.22,0.91,1.05,29.24,-57.73,-15.27
-0.26,1.01,1.03,8.64,-65.75,1.11
