0.67, 0.58, 0.6, 1.17, 2.55, 1.42
0.66, 0.58, 0.62, -2.05, 2.94, 0.99
0.68, 0.59, 0.6, 0.93, 0.69, -0.05
0.68, 0.59, 0.6, -3.27, 1.83, 1.78
0.67, 0.55, 0.59, -2.54, 2.44, 2.46
0.66, 0.55, 0.58, -2.32, 3.88, 0.72
0.66, 0.56, 0.59, 2.39, 2.17, -1.24
0.67, 0.57, 0.58, 0.41, 1.72, -1.75
0.68, 0.58, 0.59, -3.32, 3.38, -1.37
0.68, 0.56, 0.59, -3.88, 5.13, -0.54
0.67, 0.56, 0.6, -1.05, 8.27, -1.63
0.66, 0.56, 0.62, 4.83, 4.46, -2.81
0.67, 0.6, 0.62, 3.62, 1.25, -1.39
0.69, 0.59, 0.61, -2.97, 1.02, 1.14
0.68, 0.56, 0.61, -6.39, 3.04, 2.52
0.69, 0.54, 0.62, -1.26, 2.33, 0.02
0.69, 0.53, 0.61, 8.04, 0.91, -4.13
0.68, 0.58, 0.62, 12.89, 1.91, -8.26
0.54, 1.43, 0.69, -31.88, -22.15, 51.28
0.46, 2.2, 0.5, -209.43, -43.2, 220.71
0.36, 0.79, -0.03, -250.0, -14.25, 249.99
0.48, -0.32, 0.3, -219.76, -1.06, 249.99
0.71, -0.38, 0.67, -41.74, 25.56, 249.99
0.55, -0.74, 0.74, 40.36, 17.5, 249.99
0.69, -0.48, 0.52, 62.97, 72.94, 171.17
0.72, -0.77, 0.79, -116.44, 5.12, 20.59
0.87, -0.72, 0.57, 138.3, 61.39, -39.01
0.69, 0.33, 1.23, 77.94, 24.79, -1.73
0.84, -0.33, 0.81, -55.95, -44.55, 12.41
0.83, -0.4, 0.81, 48.92, -4.71, -21.54
0.77, -0.19, 0.79, 52.95, -14.95, -48.55
0.75, -0.17, 0.78, 66.31, -23.74, -65.33
0.75, -0.07, 0.72, 84.98, -23.67, -79.35
0.75, 0.03, 0.72, 86.28, -24.7, -91.88
0.79, -0.14, 0.66, 90.32, -32.55, -114.18
