0.83, 0.66, 0.21, -26.82, 74.88, 9.88
0.91, 0.58, 0.25, -21.06, 92.18, 15.61
0.91, 0.52, 0.39, 1.07, 105.41, 8.51
0.94, 0.61, 0.48, 21.48, 107.39, -1.29
1.07, 0.7, 0.61, 36.93, 91.25, 5.0
1.23, 0.61, 0.62, 59.72, 76.79, 5.47
1.21, 0.63, 0.7, 86.98, 77.32, -4.78
1.17, 0.65, 0.77, 98.74, 58.43, -0.6
1.24, 0.57, 0.66, 108.21, 40.09, 5.97
1.26, 0.61, 0.6, 109.47, 38.17, 8.32
1.17, 0.54, 0.71, 100.84, 37.38, 34.11
1.16, 0.32, 0.78, 103.13, -0.72, 54.9
1.24, 0.25, 0.7, 103.41, -13.87, 56.73
1.24, 0.16, 0.69, 92.43, -21.47, 55.91
1.14, 0.09, 0.66, 66.5, -53.58, 46.26
1.13, 0.03, 0.64, 45.53, -67.11, 48.94
1.11, -0.07, 0.64, 28.62, -79.06, 43.21
1.06, -0.14, 0.61, 18.48, -87.74, 31.78
0.99, -0.16, 0.54, 5.63, -96.47, 20.89
0.91, -0.14, 0.47, -5.36, -101.4, 13.08
0.84, -0.12, 0.38, -19.37, -104.9, 7.61
0.76, -0.09, 0.34, -33.48, -103.42, 0.69
0.72, -0.1, 0.25, -49.98, -98.56, -8.51
0.63, -0.04, 0.19, -59.34, -88.55, -15.35
0.58, 0.01, 0.12, -70.04, -77.64, -19.12
0.54, 0.15, 0.06, -85.14, -50.32, -21.62
0.47, 0.19, 0.09, -96.34, -34.39, -19.72
0.48, 0.22, 0.07, -102.81, -23.71, -16.17
0.53, 0.27, 0.0, -99.9, 8.76, -21.36
0.52, 0.35, 0.03, -100.87, 30.27, -23.88
0.54, 0.44, 0.09, -100.37, 45.8, -23.03
0.57, 0.51, 0.16, -91.44, 69.19, -23.34
0.62, 0.7, 0.22, -62.92, 89.36, -22.5
0.61, 0.8, 0.28, -52.02, 101.2, -13.49
0.59, 0.83, 0.35, -30.91, 105.02, -2.75
0.69, 0.89, 0.32, -7.1, 113.22, 3.01
0.75, 0.93, 0.35, 10.9, 128.97, 4.62
0.74, 0.93, 0.45, 32.59, 143.38, 5.87
0.8, 0.99, 0.65, 84.34, 150.29, 22.84
0.86, 0.96, 0.77, 101.05, 146.84, 39.31
0.99, 0.83, 0.86, 103.55, 129.43, 62.81
1.17, 0.54, 0.97, 123.7, 106.64, 81.7
1.31, 0.34, 1.12, 128.34, 59.99, 101.56
1.45, 0.02, 1.05, 117.65, 11.18, 93.19
1.51, -0.03, 0.99, 111.85, -14.89, 76.19
1.48, -0.08, 0.98, 95.83, -42.67, 62.04
1.35, -0.13, 0.87, 77.09, -81.82, 38.33
1.26, -0.06, 0.78, 65.41, -99.72, 27.81
1.14, -0.06, 0.7, 45.48, -111.64, 19.87
1.01, -0.05, 0.66, 31.33, -115.08, 10.51
0.79, 0.08, 0.57, -0.27, -130.45, 16.27
0.73, 0.03, 0.43, -22.04, -128.13, 20.21
0.71, 0.01, 0.33, -33.09, -117.94, 13.53
0.66, 0.03, 0.28, -41.69, -102.69, 5.87
0.61, 0.09, 0.27, -51.99, -92.68, 3.65
0.59, 0.14, 0.23, -71.04, -90.67, 6.04
0.59, 0.09, 0.12, -83.28, -81.34, 2.81
0.57, 0.17, 0.02, -89.07, -65.9, -10.63
0.57, 0.33, -0.1, -95.66, -29.11, -21.61
0.52, 0.35, -0.01, -103.76, -10.98, -17.2
0.56, 0.34, 0.06, -108.36, -0.18, -14.1
0.63, 0.35, 0.11, -114.32, 11.66, -13.21
0.66, 0.3, 0.15, -109.18, 23.13, -17.77
0.68, 0.31, 0.16, -99.91, 37.73, -30.88
0.61, 0.38, 0.22, -81.82, 51.35, -39.97
0.63, 0.54, 0.18, -71.82, 51.01, -32.62
0.63, 0.62, 0.2, -53.63, 86.74, -30.47
0.59, 0.72, 0.29, -41.7, 94.39, -18.5
0.66, 0.79, 0.26, -22.93, 101.84, -4.23
0.68, 0.91, 0.28, -6.76, 122.99, 2.43
0.61, 0.99, 0.44, 11.15, 139.06, 19.13
0.67, 0.99, 0.65, 41.73, 140.38, 58.01
0.78, 0.87, 0.7, 58.01, 138.1, 74.44
0.83, 0.78, 0.82, 75.02, 138.95, 82.4
0.86, 0.67, 0.99, 116.58, 132.51, 78.29
0.96, 0.64, 1.08, 115.62, 105.69, 95.16
1.09, 0.43, 1.11, 105.65, 78.62, 110.41
1.18, 0.2, 1.11, 116.52, 57.73, 99.6
1.22, 0.18, 1.15, 132.84, 41.21, 85.09
1.29, 0.15, 1.12, 123.12, 11.37, 75.95
1.3, 0.08, 1.1, 110.54, -16.39, 74.66
1.26, -0.06, 1.06, 100.09, -45.9, 70.33
1.24, -0.17, 0.98, 87.8, -71.51, 59.68
1.22, -0.17, 0.86, 73.29, -89.04, 46.68
1.17, -0.1, 0.85, 47.93, -100.18, 36.58
1.05, -0.11, 0.88, 25.63, -112.89, 30.47
0.93, -0.15, 0.8, 19.04, -127.74, 18.14
0.88, -0.11, 0.64, 21.18, -129.88, 2.27
0.79, 0.02, 0.53, 14.06, -125.76, -5.86
0.7, 0.11, 0.4, -15.67, -119.64, -4.1
0.63, 0.09, 0.33, -42.2, -111.58, 0.05
0.68, 0.1, 0.17, -44.78, -96.18, -9.39
0.68, 0.14, 0.15, -52.14, -73.67, -19.36
0.67, 0.18, 0.16, -57.68, -55.34, -27.09
0.63, 0.25, 0.18, -67.5, -49.47, -32.28
0.63, 0.29, 0.15, -96.31, -53.87, -35.12
0.64, 0.24, 0.1, -96.55, -41.81, -42.35
0.61, 0.27, 0.11, -90.81, -24.29, -56.48
0.56, 0.43, 0.14, -99.69, -16.91, -54.48
0.64, 0.42, 0.1, -112.72, -19.26, -36.78
0.72, 0.38, 0.04, -106.61, 7.29, -55.69
0.68, 0.53, 0.11, -100.44, 31.36, -65.08
0.58, 0.61, 0.25, -83.54, 40.76, -52.94
0.65, 0.52, 0.15, -59.87, 51.45, -47.85
0.64, 0.45, 0.05, -31.33, 80.45, -69.63
0.44, 0.87, 0.15, 26.0, 133.51, -99.94
0.41, 1.19, 0.26, 2.01, 126.21, -73.94
0.48, 1.24, 0.32, -37.41, 117.05, -28.82
0.52, 1.08, 0.38, -49.6, 118.71, 6.24
0.57, 1.01, 0.47, -34.42, 123.47, 20.84
0.6, 1.1, 0.59, -13.88, 125.05, 32.46
0.69, 1.15, 0.7, -2.49, 119.44, 54.09
0.75, 1.09, 0.82, 7.38, 110.98, 76.72
0.81, 1.05, 0.94, 12.94, 95.72, 96.66
0.88, 0.95, 1.08, 23.5, 77.52, 116.52
1.02, 0.79, 1.23, 35.01, 46.71, 138.21
1.26, 0.21, 1.19, 54.81, -29.06, 128.43
1.31, 0.01, 1.08, 74.73, -51.19, 97.43
1.32, -0.1, 0.98, 83.15, -70.49, 69.53
1.22, -0.1, 0.9, 59.01, -104.54, 51.03
1.08, -0.19, 0.71, 30.27, -132.32, 34.68
0.96, -0.11, 0.58, 11.42, -135.22, 10.13
0.83, 0.03, 0.54, -18.68, -136.18, 2.46
0.78, 0.07, 0.49, -37.8, -140.72, 0.21
0.75, 0.09, 0.4, -46.2, -134.71, -5.59
0.7, 0.11, 0.34, -40.59, -123.53, -10.38
0.68, 0.17, 0.26, -38.22, -113.35, -16.27
0.71, 0.18, 0.1, -38.65, -95.38, -17.27
0.58, 0.17, 0.2, -40.09, -78.73, -16.14
0.57, 0.37, 0.19, -42.59, -73.41, -13.89
0.64, 0.3, 0.05, -86.52, -42.53, -1.24
0.62, 0.34, 0.06, -97.31, -23.38, -0.88
0.64, 0.36, 0.13, -63.83, -10.62, 7.04
0.72, 0.49, 0.07, -72.05, -0.26, 5.58
0.73, 0.47, -0.01, -82.32, 18.07, 4.24
0.7, 0.46, -0.02, -109.28, 48.19, -11.44
0.62, 0.49, 0.1, -97.66, 62.41, -11.5
0.61, 0.54, 0.13, -85.64, 66.31, -7.92
0.66, 0.67, 0.17, -65.04, 85.85, 3.28
0.69, 0.65, 0.21, -59.17, 97.76, 11.28
0.69, 0.7, 0.37, 9.77, 132.48, 14.64
0.72, 0.87, 0.48, 32.52, 136.38, 24.86
0.78, 0.79, 0.62, 47.24, 130.36, 44.72
0.87, 0.74, 0.66, 70.16, 127.89, 48.54
0.98, 0.8, 0.86, 93.79, 126.51, 70.49
1.07, 0.7, 1.03, 91.25, 101.05, 92.83
1.17, 0.47, 1.1, 100.27, 70.92, 100.23
1.28, 0.28, 1.11, 120.37, 45.2, 84.34
1.34, 0.19, 1.14, 128.96, 17.86, 64.38
1.42, 0.01, 1.09, 121.85, -20.52, 43.73
1.46, -0.04, 1.02, 118.69, -50.49, 32.14
1.32, -0.12, 0.94, 98.24, -95.39, 40.57
1.34, -0.23, 0.73, 83.47, -114.46, 37.29
1.24, -0.19, 0.68, 68.38, -116.69, 30.43
1.02, -0.15, 0.64, 33.48, -129.04, 20.59
0.89, -0.1, 0.53, 22.51, -135.33, 1.22
0.83, 0.01, 0.46, 10.36, -129.63, -5.28
0.76, 0.08, 0.38, -8.27, -123.27, -2.78
0.67, 0.07, 0.28, -38.5, -112.85, 1.32
0.65, 0.11, 0.2, -58.83, -96.25, -2.88
0.63, 0.19, 0.19, -85.7, -77.91, 2.55
0.65, 0.14, 0.14, -117.55, -55.53, 3.2
0.68, 0.08, 0.13, -123.34, -45.09, -7.09
0.67, 0.12, 0.13, -113.05, -27.93, -21.14
0.63, 0.25, 0.1, -107.63, -12.81, -28.69
0.55, 0.5, 0.14, -123.42, 7.87, -10.32
0.59, 0.45, 0.16, -136.45, 14.11, 6.74
0.63, 0.37, 0.17, -128.07, 26.41, 6.53
0.66, 0.42, 0.21, -110.73, 40.09, -3.89
0.63, 0.53, 0.2, -95.32, 54.9, -11.28
0.61, 0.64, 0.14, -79.16, 79.03, -7.11
0.61, 0.71, 0.19, -54.66, 102.54, -2.13
0.65, 0.82, 0.24, -47.58, 113.52, 5.45
0.7, 0.79, 0.33, -37.97, 120.67, 15.5
0.76, 0.76, 0.36, -14.56, 129.45, 15.98
0.8, 0.91, 0.49, 37.7, 148.16, 7.45
0.8, 0.99, 0.64, 50.09, 142.07, 26.36
0.8, 0.86, 0.67, 71.92, 126.67, 43.86
0.81, 0.79, 0.61, 111.98, 119.59, 44.72
0.88, 1.01, 0.61, 143.72, 133.19, 48.15
0.87, 1.03, 0.89, 137.76, 129.91, 88.6
0.91, 0.71, 1.13, 128.79, 98.48, 126.33
1.19, 0.39, 1.17, 154.48, 53.06, 131.61
1.31, 0.27, 1.25, 152.34, 24.65, 128.95
1.41, 0.03, 1.25, 147.14, -9.57, 117.73
1.42, -0.17, 1.24, 141.92, -45.49, 97.85
1.49, -0.33, 1.06, 132.91, -80.33, 70.72
1.43, -0.34, 0.94, 118.85, -101.43, 49.6
1.32, -0.32, 0.85, 91.45, -120.47, 35.8
1.21, -0.3, 0.76, 60.8, -133.29, 28.18
1.09, -0.29, 0.71, 37.75, -139.48, 14.87
0.99, -0.27, 0.65, 28.95, -138.24, -0.37
0.89, -0.09, 0.62, 16.56, -133.5, -3.56
0.78, 0.02, 0.57, -9.14, -135.03, 6.96
0.69, 0.02, 0.47, -35.18, -141.48, 17.52
0.67, 0.04, 0.27, -59.39, -135.19, 14.62
0.63, 0.13, 0.24, -71.3, -119.29, 16.03
0.6, 0.15, 0.09, -91.55, -100.92, 16.46
0.55, 0.21, 0.03, -122.44, -68.73, 17.24
0.59, 0.16, -0.02, -126.64, -49.74, 9.75
0.61, 0.2, -0.07, -124.32, -28.31, -0.89
0.54, 0.28, -0.06, -125.05, 8.3, -18.63
0.51, 0.4, -0.06, -135.3, 29.53, -18.56
0.53, 0.39, -0.07, -134.8, 44.97, -16.49
0.55, 0.52, -0.07, -126.32, 73.5, -14.14
0.55, 0.62, 0.18, -111.43, 108.74, 13.67
0.67, 0.64, 0.34, -72.83, 117.14, 28.5
0.76, 0.7, 0.42, -54.79, 129.42, 31.65
0.81, 0.66, 0.5, -36.97, 131.06, 30.17
0.89, 0.66, 0.49, 17.17, 155.24, 7.01
0.88, 0.87, 0.64, 42.34, 164.3, 3.7
0.94, 0.87, 0.73, 51.37, 153.24, 20.44
0.98, 0.74, 0.78, 90.04, 137.19, 30.21
1.07, 0.8, 0.96, 115.82, 119.52, 52.82
1.13, 0.47, 0.96, 129.81, 82.82, 59.5
1.2, 0.42, 0.94, 152.15, 69.66, 32.49
1.2, 0.5, 1.07, 160.52, 54.89, 36.42
1.28, 0.32, 1.05, 144.09, 17.43, 47.61
1.29, 0.13, 1.03, 157.65, -6.9, 54.66
1.34, 0.13, 0.98, 145.07, -47.39, 69.44
1.41, -0.08, 0.88, 121.67, -83.31, 76.44
1.38, -0.19, 0.82, 107.25, -106.09, 70.95
1.29, -0.22, 0.73, 90.42, -122.68, 56.4
1.19, -0.16, 0.67, 69.24, -134.25, 43.26
1.06, -0.13, 0.63, 49.19, -139.69, 37.19
0.98, -0.13, 0.55, 25.57, -147.44, 21.35
0.93, -0.07, 0.45, 12.68, -137.35, 5.83
0.79, -0.05, 0.47, -5.5, -129.04, -7.03
0.77, 0.03, 0.35, -16.65, -126.17, -11.38
0.68, 0.1, 0.27, -48.97, -111.24, -14.63
0.67, 0.1, 0.2, -64.56, -95.28, -14.32
0.62, 0.11, 0.19, -71.95, -85.59, -19.59
0.63, 0.16, 0.1, -89.52, -74.06, -21.69
0.63, 0.15, 0.05, -102.97, -63.69, -19.39
0.63, 0.17, 0.02, -114.4, -44.89, -17.56
0.59, 0.27, 0.09, -127.94, -23.29, -22.58
0.6, 0.42, 0.14, -124.88, 1.46, -31.46
0.59, 0.52, 0.16, -121.2, 9.61, -34.96
