-0.35, 1.17, -0.56, 57.73, -124.57, -4.75
-0.18, 0.89, -0.71, -134.34, -90.6, 16.9
-0.87, 0.62, -1.21, -194.15, 249.99, -47.36
-1.73, -0.11, -1.79, -153.29, 249.99, -98.79
-2.93, 0.44, -1.7, 142.85, 249.99, -139.06
-1.95, 2.4, 0.3, -224.05, 249.99, -177.55
-2.26, 0.22, 0.44, -250.0, 249.99, -129.18
-1.7, 0.24, 0.89, -55.65, 249.99, -193.86
-1.53, 0.76, 0.96, 132.3, 249.99, -188.03
-1.12, 1.31, 1.18, -17.47, 67.33, -125.57
-1.17, 0.89, 0.73, -101.15, -51.8, -68.02
-1.08, 0.75, 0.51, -14.16, -132.16, -27.7
-0.96, 0.72, 0.31, 86.61, -221.82, 6.97
-0.93, 0.83, 0.24, 122.86, -250.0, 8.88
-0.82, 0.94, 0.17, 92.38, -250.0, -3.72
-0.78, 0.92, 0.1, 82.2, -250.0, -13.67
-0.75, 0.79, -0.12, 123.02, -250.0, -28.33
-0.69, 0.89, -0.08, 150.29, -250.0, -16.91
-0.68, 0.84, -0.13, 158.7, -250.0, -10.19
-0.66, 0.94, -0.06, 144.91, -250.0, 10.19
-0.51, 0.83, -0.25, 121.57, -250.0, 33.34
-0.31, 0.92, -0.19, 131.06, -250.0, 45.14
-0.36, 0.79, -0.27, 98.18, -250.0, 40.53
-0.4, 0.69, -0.42, 212.01, -229.04, 24.6
-0.4, 1.03, -0.47, 138.18, -240.09, 71.91
-0.45, 0.83, -0.6, 137.53, -180.57, 72.04
-0.34, 1.0, -0.58, 98.51, -107.3, 69.14
-0.29, 0.91, -0.76, 28.36, -65.06, 60.36
-0.42, 0.92, -0.69, 4.75, 139.4, 36.9
-0.31, 1.15, -0.54, -122.63, 249.99, 111.47
-0.1, 1.05, -0.81, -143.94, 249.99, 169.21
0.14, 0.86, -1.1, -101.52, 249.99, 173.9
-1.82, 0.71, -1.56, -0.98, 249.99, -40.93
-2.3, 1.11, -1.14, 127.58, 249.99, 31.08
-2.82, 1.06, 1.53, -215.26, 249.99, -69.79
-1.33, 0.93, 1.54, -6.53, 249.99, -79.2
-0.99, 0.91, 1.5, 42.52, 81.33, -5.43
-0.7, 0.62, 1.07, 19.43, -12.28, 15.05
-0.62, 0.72, 0.82, 60.37, -62.25, 33.43
-0.54, 0.72, 0.74, 72.12, -91.82, 25.67
-0.57, 0.89, 0.59, 68.94, -144.54, 6.25
-0.46, 1.03, 0.38, 25.83, -230.0, -18.47
-0.39, 0.92, 0.21, -13.47, -250.0, -50.98
-0.39, 0.97, 0.22, 3.75, -250.0, -56.98
-0.43, 1.01, 0.19, -5.17, -250.0, -55.57
-0.36, 0.88, 0.16, 37.65, -250.0, -59.9
-0.38, 1.31, 0.26, 68.7, -250.0, -29.59
-0.34, 0.88, -0.0, -19.11, -250.0, -28.66
-0.33, 0.85, -0.01, 67.86, -250.0, -44.77
-0.52, 1.0, 0.11, 103.93, -250.0, -45.62
-0.63, 0.95, -0.28, 112.27, -250.0, -41.8
-0.56, 0.88, -0.46, 124.79, -250.0, -30.2
-0.35, 0.99, -0.51, 178.48, -250.0, -8.23
-0.37, 1.03, -0.51, 159.68, -250.0, 20.67
-0.52, 0.74, -0.59, 146.23, -230.42, 34.27
-0.77, 0.65, -0.44, 249.99, -166.58, 34.27
-0.8, 1.39, -0.72, 249.99, -244.51, 63.25
-0.41, 1.01, -0.95, -85.49, -250.0, 50.84
-0.1, 0.77, -1.37, -48.5, -250.0, 62.74
-0.68, 0.83, -0.62, -33.41, 249.99, 4.71
-0.5, 0.73, -0.88, -119.44, 249.99, -32.54
-0.36, 0.58, -1.0, -125.79, 249.99, -58.56
-1.15, 0.51, -1.1, -24.06, 249.99, -145.6
-2.63, 0.89, -0.46, -44.91, 249.99, -202.81
-2.8, 1.65, 0.28, 23.97, 249.99, -183.9
-2.24, 1.35, 0.33, -250.0, 249.99, -133.41
-1.09, -0.37, 1.56, -250.0, 249.99, -89.34
-1.59, 0.24, 1.69, -21.61, 195.63, -147.75
-1.44, 0.45, 1.42, 207.69, 93.11, -115.94
-1.08, 1.24, 1.32, 216.15, -63.05, -53.31
-0.83, 0.77, 0.88, 7.25, -169.78, 44.82
-0.63, 0.66, 0.51, 33.66, -218.21, 67.86
-0.59, 0.62, 0.38, 84.32, -250.0, 65.61
-0.59, 0.74, 0.15, 146.28, -250.0, 23.64
-0.59, 0.96, 0.02, 129.11, -250.0, -29.4
-0.52, 1.09, -0.01, 56.58, -250.0, -58.67
-0.8, 1.36, -0.16, 70.4, -250.0, -91.28
-0.66, 1.31, -0.25, -5.79, -250.0, -75.25
-0.48, 0.99, -0.15, -14.08, -250.0, -35.9
-0.27, 0.72, -0.15, 107.44, -250.0, -17.01
-0.15, 1.02, -0.39, 249.99, -243.86, 48.75
-0.26, 0.97, -0.3, 127.4, -198.35, 68.32
-0.28, 0.84, -0.4, 82.92, -201.51, 59.08
-0.32, 0.61, -0.54, 73.41, -194.89, 47.87
-0.45, 0.64, -0.57, 156.95, -210.93, 50.73
-0.56, 0.95, -0.69, 127.81, -240.65, 70.57
-0.55, 0.85, -0.92, 27.69, -223.74, 49.09
-0.54, 0.93, -0.8, 4.81, -123.02, 29.73
-0.45, 0.81, -0.86, -44.5, -43.05, 15.11
-0.66, 0.96, -0.83, 52.8, 217.82, -14.47
-0.58, 1.17, -0.65, -65.74, 249.99, -5.25
-0.6, 0.97, -0.84, -129.24, 249.99, 32.23
-1.41, 0.84, -1.64, -177.44, 249.99, -38.12
-4.0, 1.69, -1.22, -250.0, 249.99, 70.97
-2.88, -0.49, 2.48, -250.0, 249.99, 4.22
-1.58, 0.75, 1.96, -197.77, 118.19, -86.34
-1.13, 1.09, 1.73, 43.8, -29.24, -56.66
-0.67, 0.59, 1.1, -106.27, -125.42, 10.09
-0.45, 0.31, 0.81, -49.16, -163.31, 11.39
