-0.34,0.86,-0.71,-55.65,61.97,-31.95
-0.56,0.84,-0.46,-70.65,132.09,-30.01
-0.67,0.64,-0.36,-53.99,89.63,-18.34
-0.63,0.61,-0.51,3.96,57.94,-32.63
-0.33,0.88,-0.56,-3.15,65.28,-48.09
-0.42,1.02,-0.39,-39.68,137.92,-50.18
-0.59,1.01,-0.23,-50.29,135.19,-30.78
-0.66,0.84,-0.23,-51.91,85.33,-21.06
-0.53,0.82,-0.45,-7.25,76.68,-34.19
-0.52,1.02,-0.34,-37.22,118.35,-36.77
-0.64,0.78,-0.27,-35.31,91.27,-22.45
-0.76,0.38,-0.58,21.09,68.82,-29.91
-0.89,0.38,-0.79,69.56,46.96,-48.55
-0.84,0.44,-1.07,43.38,53.28,-65.27
-0.8,0.52,-1.21,-53.86,130.74,-73.04
-0.91,0.37,-1.12,-163.47,249.99,-72.81
-0.97,0.23,-0.89,-199.42,249.99,-87.5
-0.9,0.25,-0.89,-202.92,249.99,-129.48
-1.06,0.25,-0.74,-236.25,249.99,-185.04
-1.26,0.17,-0.55,-229.48,249.99,-250
-1.67,0.32,-0.41,-166.36,249.99,-250
-1.61,0.62,-0.23,-202.98,249.99,-250
-1.8,0.99,0.07,-170.98,249.99,-250
-1.69,1.16,0.47,-216.42,249.99,-177.72
-1.48,0.9,0.68,-223.67,116.93,-36.6
-1.16,0.7,0.64,-129.74,46.14,24
-0.97,0.85,0.61,-56.88,50.22,14.87
-0.98,0.83,0.62,-30.64,80.95,10.28
-1.03,0.79,0.71,-6.89,65.26,23.65
-1.06,0.81,0.74,22.8,29.79,28.2
-1.08,0.96,0.74,10.5,-10.83,27.53
-1.09,0.95,0.73,-17.08,-46.45,35.77
-1.07,0.82,0.7,-15.08,-87.92,54.88
-1.04,0.74,0.62,10.53,-121.42,72.75
-1.05,0.73,0.59,48.84,-150.29,84.21
-1.14,0.75,0.48,73.27,-180.42,95.19
-1.23,0.75,0.36,83.85,-217.97,107.49
-1.2,0.77,0.18,98.83,-250,117.81
-1.24,0.82,0.12,87.65,-250,132.74
-1.27,0.82,0.09,84.63,-250,149.83
-1.26,0.87,0.06,83.39,-250,157.81
-1.27,0.79,-0.01,80.59,-250,155.47
-1.21,0.68,-0.13,126.49,-250,152.88
-1.19,0.89,-0.18,183.7,-250,156.14
-1.31,1.01,-0.25,167.78,-250,180.61
-1.34,0.77,-0.45,132.45,-250,205.83
-1.38,0.3,-0.75,151.24,-250,209.82
-1.44,0.05,-0.99,225.56,-250,193.31
-1.45,-0.1,-1.27,249.99,-250,176.31
-1.3,0.26,-1.46,249.99,-250,180.63
-1.09,0.24,-1.88,122.78,-250,208.27
-0.83,-0.01,-2,-2.94,-247.81,173.55
-1.01,-0.33,-1.44,-45.65,-118.27,115.48
-0.86,-0.41,-1.53,-10.38,-136.4,57.41
-0.77,-0.05,-1.45,35.52,-58.65,2.4
-0.73,0.07,-1.43,-23.19,-30.91,-7.05
-0.8,0.07,-1.34,-38.06,12.56,-11.09
-0.74,-0.06,-1.39,-39.2,28.65,-18.72
-0.67,0.02,-1.34,-34.31,65.16,-48.55
-0.59,0.11,-1.26,-50.42,104.64,-77.68
-0.64,0.21,-1.12,-56.33,144.74,-100.53
-0.72,0.3,-1.03,-56.24,163.93,-107.96
-0.81,0.36,-1.01,-56.02,161.63,-116.38
-0.84,0.39,-1.05,-71.07,162.31,-127.1
-0.92,0.48,-1.02,-86.7,214.89,-150.53
-1.03,0.53,-0.92,-123.87,249.99,-163.57
-1.13,0.56,-0.75,-158.67,249.99,-155.38
-1.13,0.55,-0.78,-168.58,241,-138.28
-1.09,0.69,-0.69,-181.51,249.99,-143.28
-1.12,0.67,-0.58,-226.31,249.99,-157.61
-1.31,0.52,-0.46,-247.11,249.99,-164.28
-1.52,0.7,-0.2,-190.06,249.99,-149.82
-1.49,0.94,0.17,-164.58,249.99,-100.04
-1.21,0.89,-0.04,-145.01,249.99,-69.89
-0.92,0.98,0.07,-155.49,249.99,-86.18
