0.67,-0.27,0.66,33.64,-2.01,-21.37
0.67,-0.33,0.63,66.6,1.43,-35.92
0.62,-0.27,0.63,111.48,8.35,-60.69
0.62,-0.26,0.64,205.34,13.94,-134.21
0.57,-0.09,0.64,249.99,34.03,-214.21
0.59,0.34,0.58,249.99,83.92,-250
0.49,0.64,0.49,249.99,96.77,-250
0.38,0.9,0.42,249.99,100.92,-225.04
0.38,1.09,0.41,249.99,103.2,-195.3
0.26,1.1,0.31,249.99,113.79,-172.23
0.11,1.22,0.2,242.34,87.68,-88.18
0.1,1.17,0.13,116.58,28.89,-14.47
0.17,1.11,0.09,43.56,-1.11,19.67
0.26,0.93,0,-44.86,-8.12,22.44
0.27,0.86,0.01,-41.13,3.18,11.6
0.28,0.82,0.01,-17.5,11.6,3.43
0.25,0.92,0.06,6.87,15.4,-2.62
0.23,1.02,0.1,-0.02,14.89,-2.82
0.22,1.09,0.15,-28.05,10.37,5.45
0.18,1.2,0.19,-74.81,-1.72,24.2
0.17,1.48,0.28,-250,-43.3,118.45
0.09,1.56,0.21,-250,-99.68,235.71
0.14,1.28,-0.05,-250,-129.63,249.99
0.24,0.69,-0.23,-250,-122.09,249.99
0.38,-0.59,-0.19,-250,-86.89,249.99
0.61,-1.78,-0.1,-250,-52.1,249.99
0.49,-1.57,0.27,56.4,-1.63,161.29
0.61,0.12,1.02,173.23,-12.35,9.57
0.73,0.06,0.94,3.85,-20.67,11.92
0.8,-0.42,0.75,-37.07,13.95,29.72
0.55,-0.45,0.77,44.01,19.16,10.83
0.57,-0.21,0.83,33.88,-3.86,-7.42
0.64,-0.23,0.79,2.95,-9.21,-5.49
0.62,-0.33,0.71,20.48,-3.79,-9.51
0.61,-0.36,0.68,57.38,-5.36,-27.8
0.59,-0.38,0.61,128.46,-8.95,-66.31
0.58,-0.33,0.57,214.21,-5.62,-114.44
0.62,-0.12,0.6,249.99,-1.81,-159.79
0.65,0.11,0.62,249.99,8.29,-193.76
0.73,0.58,0.67,249.99,42.03,-173.65
0.66,0.57,0.61,249.99,79.99,-174.1
0.44,0.7,0.55,249.99,110.86,-147.84
0.32,0.9,0.57,249.99,96.73,-100.73
0.31,0.98,0.52,193.08,58.01,-51.6
0.34,0.92,0.47,152.39,43.55,-33.56
0.34,0.97,0.46,109.76,32.37,-21.44
0.31,1,0.44,26.01,10.39,-8.88
0.36,0.88,0.39,-31.31,-6.87,3.93
0.41,0.8,0.36,-48.36,-6.36,4.49
0.43,0.79,0.36,-47.07,-0.43,5.24
0.41,0.78,0.37,-41.53,6,7.67
0.38,0.85,0.43,-40.24,6.13,12.9
0.36,0.92,0.47,-63.63,0.37,18.81
0.36,1.01,0.5,-112.88,-6.29,33.08
0.34,1.04,0.52,-224.48,-21.01,64.77
0.35,1.01,0.53,-250,-37.53,112.66
0.23,1.03,0.54,-250,-75.47,180.1
0.26,0.84,0.47,-250,-126.67,249.99
0.43,0.08,0.12,-250,-134.7,249.99
0.65,-1.04,-0.03,-250,-87.55,249.99
0.54,-1.1,0.5,-58.33,-14.44,143.89
0.62,-0.44,0.84,35,-14.24,2.15
0.7,-0.3,0.85,29.55,-15.51,-11.82
0.76,-0.27,0.79,20,-7.53,-11.43
0.65,-0.27,0.78,-6.31,10.77,8.22
0.6,-0.42,0.72,-2.82,10.44,-2.14
0.57,-0.39,0.72,21.02,5.62,-19.2
0.6,-0.26,0.74,25.96,0.34,-25.05
0.63,-0.28,0.72,17.05,3.78,-22.43
0.62,-0.35,0.69,26.71,6.27,-29.4
0.59,-0.35,0.7,52.73,6.14,-44.48
0.58,-0.27,0.71,67.92,-1.62,-55.97
0.6,-0.26,0.71,90.88,-9.36,-79.11
0.64,-0.18,0.74,114.28,-15.72,-99.88
0.69,-0.12,0.72,131.93,-15.21,-108.29
0.69,0.05,0.74,161.68,-0.95,-123.4
0.66,0.25,0.74,149.36,-0.14,-132.13
0.65,0.08,0.61,193.64,27.4,-196.14
0.6,0.27,0.51,249.99,76.48,-250
0.41,0.54,0.5,249.99,100.23,-242.56
0.27,0.94,0.43,249.99,88.49,-203.8
0.18,1.29,0.42,196.15,34.74,-98.21
0.19,1.32,0.37,19.39,-19.05,-13.96
0.25,1.04,0.27,-112.25,-49.6,28
0.29,0.85,0.23,-139.53,-53.31,28.4
0.32,0.75,0.24,-127.34,-42.79,15.04
0.33,0.71,0.27,-95.16,-29.31,2.2
0.33,0.81,0.35,-59.84,-17.65,-0.65
0.32,0.92,0.42,-64.96,-14.88,7.81
0.33,0.91,0.47,-100.47,-8.21,23.27
0.3,0.9,0.56,-133.28,-10.33,40.37
0.3,1.06,0.67,-188.61,-28.09,79.92
0.24,1.4,0.64,-250,-76.31,190.19
0.19,1.36,0.47,-250,-109.5,249.99
0.26,0.71,0.02,-250,-103.04,249.99
0.54,-1.78,-0.17,-250,-45.48,249.99
0.57,-2.02,0.12,-41.06,14.56,167.35
0.4,-0.57,0.76,229.19,31.84,66.54
0.53,0.36,1.17,142.79,25.76,0.18
0.57,0.06,1.06,-4.82,17.36,-1.16
0.58,-0.3,0.95,-43.8,6.93,13.53
0.57,-0.5,0.85,4.23,13.18,19.76
0.49,-0.37,0.89,43.5,10.29,7.71
0.46,-0.18,0.92,25.66,-2.36,-3.11
0.5,-0.19,0.86,1.21,-7.23,-8.12
0.51,-0.3,0.79,1.88,-4.98,-4.62
0.52,-0.31,0.78,26.55,-1.29,-6.42
0.51,-0.22,0.81,45.01,0.84,-13.14
0.52,-0.1,0.84,27.14,-3.78,-12.64
0.53,-0.14,0.8,1.82,-6.03,-9.51
0.54,-0.3,0.73,6.87,-4.71,-14.26
0.51,-0.46,0.69,102.06,1.88,-62.39
0.46,0.03,0.8,249.99,7.08,-123.72
0.5,0.18,0.83,249.99,5.16,-135.5
0.58,0.53,0.85,249.99,13.76,-112.8
0.53,0.66,0.8,212.82,32.24,-83.04
0.5,0.59,0.72,178.96,48.9,-78.49
0.38,0.55,0.64,188.32,64.83,-76.81
0.35,0.58,0.58,206.32,69.18,-69.82
0.34,0.72,0.56,208.54,68.6,-56.43
0.3,0.83,0.51,177.64,70.54,-37.25
0.28,0.88,0.48,150.41,63.48,-22.29
0.23,0.96,0.49,122.4,49.8,-10.93
0.28,0.96,0.48,79.88,37.17,-2.61
0.27,0.91,0.45,27.63,32.61,5.99
0.24,0.9,0.43,-3.49,25.04,5.44
0.26,0.84,0.42,-22.53,19.1,3.56
0.27,0.81,0.43,-20.73,19.91,4.66
0.25,0.89,0.46,-30.62,14.18,16.39
0.2,1.05,0.52,-73.92,1.17,36.64
0.1,1.51,0.65,-250,-78.01,135.44
0.09,1.88,0.31,-250,-162,249.99
0.23,0.96,-0.62,-250,-171.17,249.99
0.4,-0.86,-0.82,-250,-86.2,249.99
0.42,-2.37,0.02,-108.63,-26.59,167.91
0.62,-0.48,0.81,186.06,13.24,37.48
0.61,0.21,1.15,110.47,41.08,-18.6
0.56,-0.04,1.06,-17.11,46.05,-9.16
0.55,-0.36,0.98,-10.57,27.98,21.98
0.49,-0.32,0.95,6.46,11.09,15.62
0.52,-0.21,0.97,10.16,-1.97,1.93
0.54,-0.26,0.88,-5.08,3.07,-0.02
0.48,-0.32,0.84,12.57,1.64,-6.16
0.46,-0.31,0.84,32.68,-3.56,-19.33
0.48,-0.34,0.78,79.17,-2.62,-49.26
0.46,-0.33,0.74,126.34,-6.43,-74.14
0.43,-0.21,0.73,249.99,-16.24,-138.66
0.56,0.16,0.66,249.99,-1.27,-192.26
0.62,0.58,0.65,249.99,65.54,-189.7
0.42,0.77,0.65,249.99,114.03,-160.8
0.27,0.92,0.56,249.99,119.53,-89.1
0.2,0.95,0.51,222.58,107.06,-44.79
0.14,0.99,0.57,166.31,64.18,-11.27
0.17,1.02,0.59,108.71,21.71,-3.81
0.2,0.94,0.53,24.28,-15.16,-3.68
0.19,0.91,0.5,-18.4,-22.93,-3.42
0.21,0.85,0.46,-49.76,-25.75,-2.61
0.21,0.78,0.45,-58.14,-21.58,-12.01
0.22,0.76,0.45,-49.03,-18.38,-17.97
0.24,0.8,0.47,-45.46,-16.39,-12.47
0.2,0.88,0.49,-60.38,-17.22,-2.74
0.24,0.88,0.51,-110.37,-15.13,8.12
0.24,0.92,0.56,-153.08,-14.73,28.39
0.22,1.06,0.66,-245.27,-30.82,74.95
0.14,1.29,0.6,-250,-109.34,148.69
0.16,0.77,0.37,-250,-133.01,179.92
0.45,-0.35,0.17,-250,-124.6,181.04
0.58,-1.35,0.16,-250,-79.71,155.17
0.55,-0.9,0.74,22.96,13.75,58.69
0.42,-0.18,1.08,76.75,38.16,11.68
0.46,-0.07,1.1,24.39,33.16,-19.91
0.44,-0.2,0.99,-19.45,18.36,-17.19
0.52,-0.31,0.88,2.41,7.88,-3.54
0.48,-0.25,0.91,23.46,9,-2.82
0.45,-0.18,0.92,23.07,3.76,-6.18
0.45,-0.2,0.9,16.3,0.53,-8.79
0.47,-0.23,0.86,17.34,2.15,-11.37
0.46,-0.25,0.84,25.18,5.67,-14.36
0.41,-0.38,0.78,63.4,3.17,-33.29
0.39,-0.4,0.77,126.56,-1.48,-62.39
0.37,-0.2,0.77,186.2,-13.44,-83.98
0.44,-0.04,0.78,249.99,-20.69,-110.97
0.45,0.17,0.78,249.99,-15.75,-122.5
0.5,0.4,0.8,249.99,-8.42,-113.09
0.42,0.5,0.79,239.01,22.59,-131.74
0.35,0.46,0.74,243.02,33.63,-154.11
0.29,0.5,0.64,249.99,38.7,-164.6
0.28,0.69,0.51,249.99,51.51,-151.95
0.18,0.98,0.41,249.99,55.1,-134.48
0.14,1.26,0.39,167.08,23.51,-77.84
0.11,1.24,0.33,27.89,-6.18,-19.05
