Actual,Predicted
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],[None]
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],[None]
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],[None]
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],[None]
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],[None]
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],[None]
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Pushback']
['Buddha clap'],[None]
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Pushback']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Pushback']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],[None]
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Pushback']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],[None]
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],[None]
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],[None]
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Swipe']
['Buddha clap'],['Pushback']
['Knob'],[None]
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],[None]
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],[None]
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],[None]
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Swipe']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Buddha clap']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],[None]
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Knob'],['Pushback']
['Pushback'],[None]
['Pushback'],['Buddha clap']
['Pushback'],['Knob']
['Pushback'],['Knob']
['Pushback'],['Knob']
['Pushback'],[None]
['Pushback'],[None]
['Pushback'],['Knob']
['Pushback'],[None]
['Pushback'],['Knob']
['Pushback'],[None]
['Pushback'],['Knob']
['Pushback'],['Knob']
['Pushback'],['Knob']
['Pushback'],['Knob']
['Pushback'],['Knob']
['Pushback'],['Swipe']
['Pushback'],['Swipe']
['Pushback'],['Swipe']
['Pushback'],[None]
['Pushback'],[None]
['Pushback'],[None]
['Pushback'],['Knob']
['Pushback'],['Knob']
['Pushback'],['Swipe']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],[None]
['Pushback'],['Knob']
['Pushback'],['Knob']
['Pushback'],['Knob']
['Pushback'],['Knob']
['Pushback'],['Buddha clap']
['Pushback'],['Knob']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Swipe']
['Pushback'],['Buddha clap']
['Pushback'],['Knob']
['Pushback'],['Knob']
['Pushback'],['Knob']
['Pushback'],[None]
['Pushback'],[None]
['Pushback'],['Knob']
['Pushback'],['Buddha clap']
['Pushback'],['Knob']
['Pushback'],['Swipe']
['Pushback'],['Swipe']
['Pushback'],[None]
['Pushback'],['Buddha clap']
['Pushback'],[None]
['Pushback'],[None]
['Pushback'],['Knob']
['Pushback'],[None]
['Pushback'],['Buddha clap']
['Pushback'],['Swipe']
['Pushback'],['Swipe']
['Pushback'],['Buddha clap']
['Pushback'],['Knob']
['Pushback'],[None]
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Swipe']
['Pushback'],['Knob']
['Pushback'],['Knob']
['Pushback'],[None]
['Pushback'],['Buddha clap']
['Pushback'],['Knob']
['Pushback'],['Swipe']
['Pushback'],['Knob']
['Pushback'],['Knob']
['Pushback'],['Swipe']
['Pushback'],['Swipe']
['Pushback'],[None]
['Pushback'],[None]
['Pushback'],[None]
['Pushback'],['Buddha clap']
['Pushback'],['Swipe']
['Pushback'],['Swipe']
['Pushback'],[None]
['Pushback'],['Buddha clap']
['Pushback'],['Knob']
['Pushback'],['Knob']
['Pushback'],[None]
['Pushback'],[None]
['Pushback'],[None]
['Pushback'],['Buddha clap']
['Pushback'],['Knob']
['Pushback'],['Knob']
['Pushback'],[None]
['Pushback'],['Knob']
['Pushback'],['Buddha clap']
['Pushback'],['Knob']
['Pushback'],[None]
['Pushback'],['Knob']
['Pushback'],['Swipe']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Knob']
['Pushback'],['Buddha clap']
['Pushback'],['Knob']
['Pushback'],[None]
['Pushback'],['Knob']
['Pushback'],['Swipe']
['Pushback'],['Swipe']
['Pushback'],['Buddha clap']
['Pushback'],['Knob']
['Pushback'],['Buddha clap']
['Pushback'],[None]
['Pushback'],['Knob']
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],[None]
['Pushback'],['Swipe']
['Pushback'],['Swipe']
['Pushback'],[None]
['Pushback'],['Knob']
['Pushback'],[None]
['Pushback'],['Knob']
['Pushback'],['Swipe']
['Pushback'],['Swipe']
['Pushback'],['Buddha clap']
['Pushback'],['Knob']
['Pushback'],[None]
['Pushback'],['Swipe']
['Pushback'],['Swipe']
['Pushback'],['Knob']
['Pushback'],['Knob']
['Pushback'],['Knob']
['Pushback'],['Swipe']
['Pushback'],['Buddha clap']
['Pushback'],['Swipe']
['Pushback'],['Knob']
['Pushback'],['Knob']
['Pushback'],[None]
['Pushback'],[None]
['Pushback'],['Knob']
['Pushback'],['Swipe']
['Pushback'],['Swipe']
['Pushback'],['Swipe']
['Pushback'],['Buddha clap']
['Pushback'],['Swipe']
['Pushback'],['Swipe']
['Pushback'],[None]
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Swipe']
['Pushback'],[None]
['Pushback'],[None]
['Pushback'],['Buddha clap']
['Pushback'],['Buddha clap']
['Pushback'],['Swipe']
['Pushback'],['Swipe']
['Pushback'],['Swipe']
['Pushback'],['Swipe']
['Pushback'],['Buddha clap']
['Pushback'],[None]
