0.23,0.37,-0.96,-7.11,39.02,6.52
0.23,0.46,-0.89,-4.13,40.25,6.5
0.21,0.35,-0.85,-43.92,23.1,8.24
0.27,0.33,-0.9,7.44,23.09,9.91
0.23,0.39,-0.92,11.26,20.82,8.93
0.27,0.51,-0.92,7.12,37.13,2.24
0.27,0.66,-0.85,-19.49,34.33,0.63
0.33,0.71,-0.93,-83,-7.11,9.25
0.37,0.35,-1.29,-118.94,-43.46,13.86
0.31,0.24,-1.68,-56.46,-50.61,13.74
0.49,0.48,-1.89,30.78,16.26,2.79
0.41,0.73,-1.64,28.08,118.3,3.14
0.14,0.83,-1.55,-8.45,106.55,14.65
0.2,0.79,-1.72,-88.41,77.18,22.71
0.24,0.48,-1.98,-121.48,61.65,28.14
0.26,0.11,-2.33,-49.47,133.15,41.6
0,0.45,-1.98,112.29,233.28,28.85
-0.17,0.69,-1.83,62.95,249.99,18.7
-0.25,0.73,-1.57,35.74,249.99,7.24
-0.32,0.65,-1.34,-5.26,249.99,4.94
-0.35,0.49,-1.19,-2.97,249.99,9.48
-0.34,0.5,-0.98,59.97,249.99,12.34
-0.36,0.63,-0.75,93.12,249.99,12.5
-0.38,0.8,-0.48,130.34,249.99,22.31
-0.35,0.92,-0.04,68.61,234.16,34.38
-0.05,0.66,-0.05,46.06,247.83,29.27
0.01,0.62,0.19,48.21,249.99,20.98
-0.11,0.54,0.35,82.27,249.99,24.96
-0.06,0.81,0.52,119.36,209.3,36.71
0.16,0.95,0.56,87.09,181.21,37.32
0.2,0.78,0.64,44.11,194.37,35.51
0.12,0.62,0.73,64.88,200.65,40.83
0.16,0.63,0.84,95.21,161.57,50.89
0.29,0.93,1.01,87.44,142.74,32.39
0.2,0.89,1.41,-12.66,158.82,32.75
-0.45,-1.84,2.52,249.99,-122.97,178.25
2.62,3.43,1.72,-250,-250,249.99
0.74,-0.54,-1.25,-230.23,226.74,82.47
0.59,0.48,1.11,165.34,25.75,-51.81
0.78,-0.03,0.51,-234.39,42.74,-13.08
0.71,0.44,1.05,88.5,27.97,-34.46
0.55,0.72,0.99,-123.95,-15.21,-24.8
0.61,0.65,1.06,-52.76,-52.05,-2.48
0.59,0.4,0.89,-96.85,-77.4,28.6
0.61,0.3,0.9,-73.3,-87.06,16.25
0.66,0.27,0.76,-78.32,-92.45,-9.47
0.55,0.37,0.75,-44.17,-80.86,-12.16
0.51,0.48,0.74,-39.99,-96.35,-3.07
0.5,0.48,0.68,-44.52,-114.55,6.71
0.4,0.45,0.61,-65.65,-138.54,11.01
0.33,0.35,0.47,-68.57,-162.64,14.85
0.36,0.26,0.31,-51.12,-166.32,19.2
0.35,0.2,0.18,-25.22,-167.51,16.45
0.21,0.28,0.09,-5.81,-165.44,14.18
0.07,0.37,0.02,-4.06,-180.1,27.76
0.08,0.27,-0.07,-37.95,-200.14,34.61
0.05,0.16,-0.19,-42.21,-207.12,28.49
-0.18,0.17,-0.24,-25.93,-208,23.97
-0.25,0.11,-0.36,-9.35,-237.11,37.87
-0.16,0.11,-0.46,18.36,-240.71,47.52
