0.78,0.08,0.6,-3.47,-8.14,15.14
0.86,-0.15,0.5,-44.86,-14.84,19.42
0.92,-0.4,0.43,-31.65,-0.99,0.91
0.85,-0.32,0.53,17.33,24.81,-27
0.78,0.03,0.65,19.1,20.66,-33.52
0.8,0,0.6,-7.91,13.8,-22.77
0.77,-0.09,0.6,13.62,14.27,-33.38
0.8,-0.09,0.56,47.83,19.43,-43.91
0.85,-0.08,0.51,78.6,38.99,-66.37
0.81,-0.06,0.51,112.18,69.98,-94.6
0.74,-0.09,0.49,151.85,91.82,-135.33
0.68,-0.18,0.15,249.99,164.63,-188.16
0.58,0.04,-0.19,249.99,249.99,-227.68
0.29,0.6,-0.24,249.99,249.99,-250
0.06,0.95,-0.1,249.99,249.99,-250
-0.24,0.97,0,249.99,249.99,-250
-0.5,1.23,0.13,249.99,249.99,-247.36
-0.61,1.67,0.41,249.99,249.99,-172.78
-0.61,1.77,0.55,155.19,147.32,-109.99
-0.57,1.81,0.55,18.67,38.83,-35.59
-0.58,1.69,0.54,-94.6,-56.31,34.24
-0.55,1.47,0.45,-212.14,-182.52,107.87
-0.29,1.28,0.31,-250,-238.98,146.22
-0.13,1.13,0.28,-250,-245.07,158.89
-0.01,1,0.3,-250,-238.11,164.63
0.07,0.88,0.36,-250,-238.78,166.35
0.18,0.79,0.42,-250,-249.2,176.83
0.27,0.69,0.38,-250,-250,192.76
0.42,0.52,0.3,-250,-250,215.84
0.57,0.31,0.2,-250,-236.24,240.3
0.74,-0.04,0.12,-250,-183.02,249.99
0.73,-0.38,0.25,-185.9,-109.11,230.29
0.77,-0.61,0.4,-134.08,-78.4,118.27
0.97,-0.52,0.39,-61.26,-40.6,34.81
0.81,0.06,0.61,-11.31,14.96,18.36
0.76,0.09,0.67,-44.03,1.74,43.32
0.8,-0.22,0.62,-42.95,-4.57,53.91
0.85,-0.44,0.62,-21.74,0.1,0.11
0.88,-0.25,0.62,15.98,11.05,-30.83
0.82,-0.02,0.66,21.89,15.28,-30.5
0.81,0.04,0.66,2.14,9.23,-18.31
0.82,-0.07,0.61,-3.3,5.77,-10.06
0.82,-0.15,0.56,19.74,8.61,-27.39
0.83,-0.16,0.52,37.75,17.02,-40.74
0.82,-0.12,0.5,58.72,28.01,-55.99
0.8,-0.15,0.45,92.25,51.1,-81.52
1.01,-0.96,-0.08,249.99,150.56,-182.04
0.62,-0.82,-0.56,249.99,249.99,-250
-0.11,0.3,-0.88,249.99,249.99,-250
-0.59,1.19,-0.92,249.99,249.99,-250
-0.63,1.73,-0.48,249.99,249.99,-250
-0.87,1.58,0,249.99,249.99,-250
-0.92,1.37,0.18,249.99,249.99,-239.65
-0.87,1.56,0.24,249.99,194.5,-169.75
-0.74,1.7,0.11,159.93,86.26,-105.71
-0.61,1.5,-0.11,69.85,26.67,-49.21
-0.5,1.37,-0.25,35.13,21.5,-15.27
-0.44,1.27,-0.26,17.25,36.06,8.31
-0.46,1.14,-0.14,0.69,32.4,16.73
-0.4,1.12,-0.12,-15.42,15.05,18.14
